"GEOID","year","population","male","female","male_ratio","norm_age_0_19","norm_age_20_69","norm_age_70_plus","race_diversity","unemployment_rate","median_income","mean_income","PercFamiliesBelowPovertyline","HU_occupied_perc","rent_rate","HU_avg_HHsize_owner","HU_avg_HHsize_renter","YB_before_1979_pct","YB_1980_2019_pct","dummy_BY_thredhold50perc"
6037212204,2013,3837,1978,1859,51.5506906437321,30.6,64.8,4.8,53.3438016150578,14,30444,33773,41.1,91.8,89.1685736079329,2.03,3.22,79.618320610687,20.381679389313,0
6037212304,2013,1912,1050,862,54.9163179916318,21.8,72.6,5.8,60.8026710841897,8.7,28824,30821,27.2,91,90.9502262443439,NA,2.38,90.8302354399009,9.16976456009913,0
6037212306,2013,3378,1746,1632,51.6873889875666,21.6,76,2.3,63.1604177204851,16.9,29919,37846,17.8,93.1,90.7704654895666,1.83,2.92,63.7788778877888,36.2211221122112,0
6037212420,2013,3250,1588,1662,48.8615384615385,26.1,66.7,7.2,69.415100591716,16.3,26716,36985,36.5,97.1,92.6791277258567,3.19,2.55,73.1112916328188,26.8887083671812,0
6037212610,2013,4156,1985,2171,47.7622714148219,20.2,73.1,6.8,59.3833399257634,12.7,32500,60852,15.8,92.3,76.4705882352941,2.32,2.28,77.0707624794295,22.9292375205705,0
6037212620,2013,4576,2178,2398,47.5961538461538,24.6,69.2,6.3,68.2356391969045,12,35140,43770,20.6,91.9,85.4507116499736,3.79,2.5,80.7415605976757,19.2584394023243,0
6037212800,2013,3715,1678,2037,45.1682368775236,21.9,71.4,6.8,69.7115944417977,9.3,43977,63006,21.6,94.7,59.5744680851064,2.7,2.83,92.9936305732484,7.00636942675159,0
6037212900,2013,4312,2263,2049,52.4814471243043,22.4,69.1,8.6,72.3717584098912,12.2,27014,41096,27.1,93.5,86.6373902132999,3.91,2.78,90.5038759689922,9.49612403100775,0
6037213100,2013,3073,1477,1596,48.0637813211845,23,70.1,7.1,65.7749613510236,8.8,37757,59249,20.8,94.4,65.320197044335,3.45,2.95,71.1275026343519,28.872497365648,0
6037224200,2013,2493,1332,1161,53.4296028880866,27,67.6,5.3,57.8745557758273,14.4,31667,40968,32.2,89.7,81.0738255033557,4.34,3.45,84.8032564450475,15.1967435549525,0
6037224320,2013,2998,1495,1503,49.866577718479,29.9,63.2,6.9,55.0350222363052,20.8,19158,29399,44.6,87.6,81.7531305903399,3.8,3,95.9111111111111,4.08888888888889,0
6037224420,2013,2146,987,1159,45.9925442684063,33.5,59.5,7.1,57.1522127906098,16.6,17326,26629,48.5,90.8,84.6835443037975,4.21,2.48,80.3452855245684,19.6547144754316,0
6037224600,2013,3569,1925,1644,53.9366769403194,34.1,60.8,5,53.5875967526789,8.3,27596,41022,42.1,97.4,80.7600950118765,5.38,3.88,74.9687108886108,25.0312891113892,0
6037224700,2013,5981,2885,3096,48.2360809229226,33.5,65.3,1.1,60.2462163456306,10.9,10671,20449,57.4,82.2,82.2386679000925,NA,2.57,41.4120126448894,58.5879873551106,1
6037265420,2013,1833,791,1042,43.1533006001091,19.2,68.7,12.1,36.1985767982216,8,142969,206481,7,97.2,35.1828499369483,2.45,2.26,81.2250332889481,18.7749667110519,0
6037265520,2013,4374,2372,2002,54.2295381801555,9,81.1,9.7,42.8147663093781,9,72609,104447,3.6,92.2,62.9614267938615,1.67,2.11,56.7248908296943,43.2751091703057,0
6037265700,2013,5207,2327,2880,44.6898405991934,18.4,68.2,13.4,31.3055702851441,3.1,98563,126674,1.5,88.4,49.8187092095722,2.05,2.19,73.4960033655869,26.5039966344131,0
6037267800,2013,2928,1345,1583,45.9357923497268,25.3,62.3,12.2,43.3927931559617,5.4,103261,136434,0,91.3,35.1505288852726,2.72,2.27,77.4025974025974,22.5974025974026,0
6037267100,2013,6234,2911,3323,46.6955405838948,16,74.8,9.3,48.9904987695674,7.1,95556,128550,2.4,92.2,53.7140970617365,2.41,2.09,68.7806587245971,31.2193412754029,0
6037267200,2013,5187,2344,2843,45.1898978214768,13.5,76.8,9.6,39.1176960657342,6,71786,105238,9,93.2,58.6411149825784,2.29,1.73,62.2831367106176,37.7168632893824,0
6037267600,2013,2954,1538,1416,52.0649966147597,17.6,74.4,7.9,64.5987974489452,11.3,78194,97061,7.7,97.6,58.1730769230769,2.63,2.29,81.9466248037677,18.0533751962323,0
6037267700,2013,3415,1714,1701,50.190336749634,10.6,79.4,10.2,65.9057426863227,9.1,69545,88147,1.6,95.6,72.9666471620831,2.48,1.97,49.1421568627451,50.8578431372549,1
6037235201,2013,2711,1082,1629,39.9114717816304,20,71.6,8.4,50.8786354920273,30,36048,48227,20.3,93.6,38.8329979879276,3.13,2.53,98.6721144024515,1.32788559754852,0
6037235202,2013,4127,1888,2239,45.7475163557063,24.6,68.2,7,55.8062588652305,23.3,22083,34493,32.3,87.9,64.0733399405352,2.91,2.1,91.4477073673364,8.55229263266358,0
6037236000,2013,4240,1853,2387,43.7028301886792,15.3,64.6,20.2,58.3604819330723,9.3,69875,81295,2,94,18.5885608856089,2.13,1.89,93.8328003654637,6.16719963453632,0
6037236100,2013,5268,2397,2871,45.501138952164,20.8,65.9,13.2,52.202694857102,22.7,23375,39020,30.4,91.9,78.6135181975737,2.5,1.88,75.2511721366376,24.7488278633624,0
6037236202,2013,5238,2665,2573,50.8781977854143,32.1,62.9,5,61.8974536390092,12.4,24056,29449,46.7,86.5,85.9737248840804,NA,2.35,89.3625498007968,10.6374501992032,0
6037269800,2013,3561,1761,1800,49.452401010952,21.3,71.6,7.3,63.5298418757104,6.4,49693,72068,6.3,92,69.2705341757611,3.07,1.93,61.4341085271318,38.5658914728682,0
6037226410,2013,3479,1637,1842,47.0537510778959,41.3,54.3,4.4,50.5139158360007,13.6,23964,35909,47.3,90,72.5312145289444,3.58,4.58,93.552036199095,6.44796380090498,0
6037227020,2013,3238,1600,1638,49.4132180358246,44.6,55.2,0.3,54.489823402683,6.6,31522,36984,43.6,92.5,73.8161559888579,4.6,4.93,65.974025974026,34.025974025974,0
6037228100,2013,4575,2238,2337,48.9180327868852,39,59.1,1.9,52.5945880736958,15.9,34250,35808,48,86.5,56.1170212765958,5,4.52,77.6574803149606,22.3425196850394,0
6037228210,2013,3557,1955,1602,54.9620466685409,33.3,63.3,3.5,50.6987018671542,7.4,27386,37781,41.3,95.1,69.3231441048035,5.83,3.43,70.1894317048853,29.8105682951147,0
6037228220,2013,3944,1966,1978,49.8478701825558,39.4,58.3,2.5,56.4633957555884,9,28289,39383,40.4,95.1,68.664563617245,4.67,4.2,75.704989154013,24.295010845987,0
6037228310,2013,3958,2037,1921,51.4653865588681,35.1,60.8,4.2,45.7446314140823,7.7,32055,42213,37.9,86.4,59.2741935483871,4.74,4.55,91.6666666666667,8.33333333333333,0
6037228320,2013,3455,1560,1895,45.1519536903039,34.6,63.7,1.7,43.573335902371,8.2,27000,35887,41.6,93.9,64.0156453715776,5.23,4.57,82.9337094499295,17.0662905500705,0
6037228420,2013,2940,1465,1475,49.8299319727891,39.1,59.5,1.4,51.6950807533898,10.2,29913,42809,48.1,94.9,73.6111111111111,5.31,4.01,75.3846153846154,24.6153846153846,0
6037228710,2013,4256,2204,2052,51.7857142857143,37.4,59.6,3,44.0568092281927,19.7,27909,36072,55.3,94,69.3516699410609,4.16,4.55,85.6269113149847,14.3730886850153,0
6037228720,2013,4538,2330,2208,51.3442044953724,35.3,60.6,4,55.0217146777392,8.4,35985,42607,33.2,95.9,69.4499017681729,5.19,4.44,84.1954022988506,15.8045977011494,0
6037269000,2013,5455,2537,2918,46.5077910174152,20.6,66.5,12.7,28.5999356454484,5.3,116000,194315,1,93.7,43.3126293995859,2.58,2.11,78.1047381546135,21.8952618453865,0
6037269100,2013,4422,1956,2466,44.2333785617368,23.2,66.5,10.3,29.7836707666797,9.1,77008,104467,11.7,92.2,60.9859154929577,2.54,2.11,81.2865497076023,18.7134502923977,0
6037269300,2013,4342,2051,2291,47.2362966374942,32,56.1,11.9,28.3481472727577,5.8,125781,197964,3.4,98.2,14.6759847522236,2.87,2.47,87.038280725319,12.961719274681,0
6037269500,2013,3758,1832,1926,48.7493347525279,28,56.2,15.9,23.9191976754363,2.7,163333,213573,4.2,94.5,2.79672578444748,2.67,4.17,93.287037037037,6.71296296296296,0
6037269700,2013,3724,1855,1869,49.812030075188,16.4,77.5,6.1,52.0166458804676,6.4,66974,86357,6.8,93.6,52.8431935669156,2.42,2.18,89.4898586355255,10.5101413644745,0
6037228800,2013,5365,2546,2819,47.4557315936626,37.6,59.3,3.1,61.0882137078107,12.9,24470,33253,41,93.7,65.3605015673981,4.83,4.34,83.0109335576114,16.9890664423886,0
6037228900,2013,3193,1663,1530,52.0826808643909,43.1,52.7,4.3,62.2367536094508,16.8,18246,28232,53.8,98.2,74.8091603053435,4.86,3.91,82.7731092436975,17.2268907563025,0
6037229100,2013,4326,2078,2248,48.035136384651,38.3,58.8,2.9,55.0744362218448,10.4,42835,51453,30.7,93.3,51.2371134020619,5.16,4.46,89.5729890764648,10.4270109235353,0
6037237710,2013,3466,1679,1787,48.4420080784766,33.5,62.6,3.9,69.4696214716599,10.2,25508,39339,39.2,83.9,66.6095890410959,5.73,2.97,75.7847533632287,24.2152466367713,0
6037239330,2013,2963,1493,1470,50.3881201484981,36.5,58,5.6,65.8371233741286,13.4,37273,46491,27.9,95.3,55.7692307692308,4.3,4.25,86.6764275256223,13.3235724743777,0
6037240700,2013,6113,3018,3095,49.3701946671029,35.4,58.1,6.5,61.9237417213288,9.9,27229,38921,29.1,97.3,50.8366993652625,3.7,3.53,86.1356932153392,13.8643067846608,0
6037240800,2013,4992,2326,2666,46.5945512820513,42,55.5,2.4,66.4564906414366,19.6,30804,42481,44.2,92,53.0386740331492,4.77,4.86,78.7694974003466,21.2305025996534,0
6037240900,2013,5509,2629,2880,47.7219096024687,36.7,59.3,4,65.9721854510191,16.8,32459,45498,30.5,88.2,51.123595505618,4.8,4.07,77.1409305461902,22.8590694538098,0
6037241110,2013,2729,1317,1412,48.2594356907292,39.8,56.1,4.1,66.3056746605982,15.3,26860,35715,42.8,96.1,53.0479896238651,4.07,3.37,66.4948453608247,33.5051546391753,0
6037241120,2013,4913,2248,2665,45.7561571341339,43.7,52.3,3.8,67.6229573906138,24.5,22575,36660,43.6,88.2,64.6381578947368,5.12,4.32,78.8710907704043,21.1289092295957,0
6037241400,2013,3363,1529,1834,45.4653583110318,37.5,59.2,3.4,63.0753996832296,12.8,31994,38610,22.9,91,59.2670157068063,3.58,3.97,76.9799366420275,23.0200633579725,0
6037262302,2013,2960,1451,1509,49.0202702702703,26.3,62.9,10.7,9.83199415631847,6.5,159792,307322,0,98.1,16.3398692810458,2.5,2.22,78.9695945945946,21.0304054054054,0
6037229200,2013,3795,1942,1853,51.1725955204216,29.2,64,6.7,63.7819751041954,10.6,22358,33698,45.1,96.1,66.7536988685814,4.26,3.07,83.277027027027,16.722972972973,0
6037229300,2013,5798,2689,3109,46.3780614004829,39.3,57.8,2.6,50.7372205876561,10.4,29795,33427,50.8,91.9,78.7480680061824,5.09,4.8,83.1236121391562,16.8763878608438,0
6037229410,2013,3207,1671,1536,52.1047708138447,36.6,58.8,4.4,62.7168371650376,16.3,31215,46095,35,91.4,63.8376383763838,3.96,4.28,81.134401972873,18.865598027127,0
6037229420,2013,4553,2178,2375,47.8365912585109,40.2,56.8,2.9,54.3188410467265,12.4,35260,45645,33.5,90.1,52.2727272727273,5.43,4.32,79.6064400715563,20.3935599284437,0
6037231100,2013,2894,1626,1268,56.1852107809261,28.8,66.1,5.2,65.9467267549237,20.8,25197,39303,59.7,88.9,72.7672035139092,4.9,3.42,87.1387283236994,12.8612716763006,0
6037231210,2013,3543,1652,1891,46.6271521309625,31,65.5,3.5,59.7314760975775,21.9,22599,34544,37.3,96.8,77.4302620456467,4.91,2.64,82.0069204152249,17.9930795847751,0
6037231220,2013,4240,1968,2272,46.4150943396226,34.5,59.6,5.9,51.5660822356711,14,24631,32483,45.3,94.7,85.3181076672104,3.13,3.67,64.3302180685358,35.6697819314642,0
6037231300,2013,4925,2185,2740,44.3654822335025,33.3,59.2,7.5,63.8921734649179,17,28097,41008,34,92.2,67.4054758800522,4.68,3.01,94.340723453909,5.65927654609102,0
6037231400,2013,4799,2246,2553,46.8014169618671,29.7,62.7,7.6,67.0191370093817,19.3,36273,43616,23.7,88.3,48.8716956802063,3.72,3.32,92.8571428571429,7.14285714285714,0
6037231600,2013,7636,3681,3955,48.205866946045,32,61.9,6,60.8864203940366,12.2,32192,45982,31.7,88.5,61.8825722273998,5.02,3.46,86.1246348588121,13.8753651411879,0
6037231710,2013,4744,2426,2318,51.1382799325464,40.5,55.6,3.8,52.3598904731707,15.2,26329,30448,44.9,94.1,84.6846846846847,3.42,3.81,90.7785336356765,9.22146636432351,0
6037240010,2013,3809,1717,2092,45.0774481491205,43.6,54,2.5,67.2979204370189,9.2,26538,32038,44,97.6,79.3413173652695,5.87,3.44,88.3384932920537,11.6615067079463,0
6037240200,2013,5450,2742,2708,50.3119266055046,38.7,55.9,5.5,62.6977257806582,12.7,27656,38983,38.8,87.6,66.8932698844324,5.73,3.71,87.8066378066378,12.1933621933622,0
6037240300,2013,4558,2152,2406,47.2136902150066,31.6,61.7,6.8,64.7898058488891,19.2,26745,39351,35.4,85.6,61.231884057971,4.33,2.72,86.4303178484108,13.5696821515892,0
6037240500,2013,5676,2814,2862,49.5771670190275,41.2,54.2,4.8,65.5434575858392,16.9,31969,38293,39.6,88.2,53.6933581626319,4.66,3.56,74.7894103489771,25.2105896510229,0
6037270200,2013,4090,1962,2128,47.9706601466993,23.4,69.7,6.9,43.9320664032377,5.6,53407,65079,16.5,93.2,59.5073133179369,3.85,2.96,88.5103011093502,11.4896988906498,0
6037270300,2013,2330,1096,1234,47.0386266094421,17.8,72.2,10.1,72.2407117463943,12.8,53382,87657,9.7,97.1,37.6899696048632,2.39,2.46,90.1859504132231,9.81404958677686,0
6037271100,2013,2413,1218,1195,50.4765851636966,19.8,70.1,10.1,45.3568175834413,3.3,62339,105370,9,95.7,42.4575424575425,2.65,2.27,86.7599569429494,13.2400430570506,0
6037271200,2013,2604,1311,1293,50.3456221198157,21.7,73.8,4.5,52.653957871737,11.2,60174,69280,19.4,95.6,83.5274542429285,1.97,2.3,65.2956298200514,34.7043701799486,0
6037271300,2013,4645,2231,2414,48.0301399354144,14.8,70.9,14.3,54.4044141587711,8.3,78782,94206,4.9,92.7,36.5935114503817,2.55,2.06,88,12,0
6037271400,2013,3636,1955,1681,53.7678767876788,21.9,66.7,11.2,27.9184835425237,9.5,104091,153988,5.3,97.7,14.7694524495677,2.56,3.38,92.7692307692308,7.23076923076923,0
6037231800,2013,4937,2446,2491,49.5442576463439,37.6,60.3,2.4,54.6671902306924,17.9,21900,31859,56.4,89.3,75.5939524838013,3.9,3.99,93.0496453900709,6.95035460992908,0
6037231900,2013,5697,2917,2780,51.2023872213446,34.2,63.1,2.9,50.6296731041275,22.3,27341,37582,45.5,91.3,68.870523415978,4.57,4.16,79.9596503026227,20.0403496973773,0
6037232110,2013,2686,1343,1343,50,31.1,63.1,5.8,56.9015368289506,15.9,23897,33411,38.2,89.7,61.6780045351474,3.81,3.2,94.0180586907449,5.98194130925508,0
6037232200,2013,3006,1523,1483,50.6653359946773,25,69.9,5.3,66.3723119297001,18,28793,38576,30.3,92.7,54.2857142857143,3.51,3.45,96.9196919691969,3.08030803080308,0
6037242700,2013,4662,2184,2478,46.8468468468468,42.6,54.4,2.9,63.278833163003,18.7,29458,35140,30.4,90.7,51.3578274760383,4.27,3.93,73.0283911671924,26.9716088328076,0
6037243000,2013,5830,2667,3163,45.746140651801,43.9,52.9,3.1,50.8121710323076,11.1,33839,43783,33.6,82.1,45.3170028818444,5.67,4.64,62.6666666666667,37.3333333333333,0
6037242100,2013,2714,1127,1587,41.5254237288136,51.9,45.5,2.6,52.9428455526056,21,12075,21545,66.8,97.1,97.0873786407767,NA,3.88,84.5539280958722,15.4460719041278,0
6037242200,2013,6195,3036,3159,49.0072639225182,38.9,56.9,4.3,63.5695296983104,10.7,30759,41880,36.2,89.2,57.3538461538462,4.75,3.98,77.5436484045756,22.4563515954244,0
6037243100,2013,6531,3376,3155,51.6919307916093,41.6,55.8,2.7,59.6577419855568,18.5,24677,39572,47.5,90.9,63.2624113475177,6.21,4.42,75.6209150326797,24.3790849673203,0
6037261200,2013,3980,1717,2263,43.1407035175879,20.6,63.1,16.4,26.9194591045681,6.6,131875,238059,0.7,88.1,12.9883843717001,2.36,2.53,83.6556456643793,16.3443543356207,0
6037311801,2013,3214,1614,1600,50.2177971375233,26.1,67.9,6.2,51.3139078448403,10.7,50714,66175,8,92.7,76.5625,2.57,2.58,71.9325153374233,28.0674846625767,0
6037204920,2013,2591,1376,1215,53.1069085295253,31.1,61.8,7.1,53.2525303201222,13.5,42169,48799,25.6,94.7,51.1773940345369,4.16,4.41,88.8198757763975,11.1801242236025,0
6037205110,2013,3629,1671,1958,46.0457426288234,39.7,59.2,1.2,51.9277936277838,8.4,32774,35002,39.8,91.2,91.206313416009,NA,4.49,93.5822637106184,6.41773628938156,0
6037205120,2013,3445,1655,1790,48.0406386066763,39,54.6,6.4,53.0577412838278,17.7,25466,32764,39.7,95.6,86.7432150313152,4.99,3.64,89.6622313203685,10.3377686796315,0
6037206010,2013,2881,1200,1681,41.6522040958001,30.1,63.8,6.1,64.9317766245739,13.2,19792,30323,43.6,89.6,79.7742238946378,3.64,2.92,85.8137510879025,14.1862489120975,0
6037206020,2013,7363,6908,455,93.8204536194486,5.6,93.6,1.1,67.598144670591,1.9,86810,89517,2.7,100,98.6238532110092,4,1.87,5.38720538720539,94.6127946127946,1
6037206050,2013,2670,1242,1428,46.5168539325843,31.2,54.2,14.7,50.5916200255299,34.5,20333,29815,47,98.6,96.219035202086,2,3.3,33.921815889029,66.078184110971,1
6037207400,2013,969,909,60,93.8080495356037,3,92,4.8,59.605031518881,0,11000,9611,NA,100,100,NA,NA,34.469696969697,65.530303030303,1
6037192410,2013,3607,1597,2010,44.2750207929027,14.3,77.6,8.1,64.1304077976094,11.5,56875,73270,5.3,91.2,62.9177718832891,2.38,1.97,91.291642314436,8.708357685564,0
6037192510,2013,3855,2046,1809,53.0739299610895,18.4,73.4,8.1,63.5026184263871,15.7,40288,50457,13.4,95,78.689818468824,3.61,3.1,63.7389202256245,36.2610797743755,0
6037192520,2013,5000,2680,2320,53.6,33.9,64,2.1,53.698664,13.9,32554,41761,34.1,93.2,89.0287769784173,3.9,3.18,83.7314396384764,16.2685603615236,0
6037192610,2013,4971,2633,2338,52.9672098169382,25.5,68.7,5.9,64.5864218057168,19.5,31399,38720,20.1,92.9,82.0905035054175,4.98,3.19,67.8733031674208,32.1266968325792,0
6037192700,2013,2902,1419,1483,48.8973121984838,14.3,80.2,5.6,69.7185476780908,17.1,25532,34642,28.7,91.7,84.1269841269841,3.45,2.37,75.4625121713729,24.5374878286271,0
6037194500,2013,2202,1093,1109,49.6366939146231,14.9,70.5,14.7,32.4916824850004,9.8,80278,122759,3.6,95.9,47.4494706448508,2.25,2.04,83.7899543378995,16.2100456621005,0
6037195100,2013,4521,2446,2075,54.1030745410308,14.5,72.4,13.3,38.0801314478219,14.1,110208,152197,8.5,93.1,37.0420017873101,2.31,1.63,86.9249394673123,13.0750605326877,0
6037195300,2013,3342,1674,1668,50.0897666068223,12.5,77.6,9.7,59.8668775367169,11,61667,77545,11.9,94.5,72.2809198259789,2.41,2.13,86.3733144073811,13.6266855926189,0
6037137501,2013,3640,1880,1760,51.6483516483517,23,61.6,15.3,43.8740641226905,7.7,67702,95256,8.8,88.8,46.5623253214086,2.51,2.02,54.5778834720571,45.4221165279429,0
6037137502,2013,3846,1799,2047,46.7758710348414,19.5,62.9,17.7,37.3931597929544,10.1,78789,106405,2.7,88.3,21.8438973284442,2.24,2.22,86.9829012686155,13.0170987313844,0
6037195500,2013,5058,2629,2429,51.9770660340055,16.9,76.3,6.7,45.3457410839325,9.1,76893,96182,11.1,92.3,54.519309778143,2.58,2.02,80.8249232119351,19.1750767880649,0
6037195600,2013,3289,1684,1605,51.2009729401034,26,68.8,5.5,51.24954229347,15,42313,68902,23.9,98.5,69.237012987013,2.48,2.77,91.2420382165605,8.75796178343949,0
6037195710,2013,5091,2663,2428,52.3079945000982,26.9,66,7,55.1225137191776,13.4,37238,45710,22.7,95.9,85.693950177936,2.94,3.59,66.5682656826568,33.4317343173432,0
6037195720,2013,2249,1101,1148,48.9550911516229,20.6,75.7,3.5,37.7992412417475,17.8,42901,53387,14.6,91,76.6120218579235,4.12,2.42,79.4082840236686,20.5917159763314,0
6037195802,2013,2704,1372,1332,50.7396449704142,23.6,67.9,8.5,66.9593151500298,18.9,37386,50952,23,96.3,77.7777777777778,3.03,2.89,81.3137032842582,18.6862967157418,0
6037271600,2013,4655,2392,2263,51.3856068743287,22.4,70.7,6.7,58.4243084310439,6.4,76181,105653,13.4,97.2,68.6225758329189,2.7,2.25,50.2875065342394,49.7124934657606,0
6037703200,2013,5691,2572,3119,45.1941662273766,20.5,63.9,15.4,36.4799534733807,10.9,90156,117459,3.7,89.8,19.6414342629482,2.56,2.29,98.0129589632829,1.98704103671706,0
6037101110,2013,5012,2523,2489,50.3391859537111,24.7,69.6,5.6,44.1505192008454,10.5,49955,73341,16.1,95.7,46.8412066021628,3.18,2.64,80,20,0
6037101210,2013,6604,3138,3466,47.5166565717747,24.1,71.5,4.4,51.4298916171797,10.2,43323,49090,22.1,94.2,80.484693877551,2.99,2.95,55.8989986939486,44.1010013060514,0
6037101220,2013,3123,1469,1654,47.0381043868076,22.9,69.7,7.1,50.8259862040172,12.9,38403,49083,18.8,91,57.9563182527301,2.87,2.56,70.5969049373618,29.4030950626382,0
6037113301,2013,2313,1146,1167,49.5460440985733,26.6,54.2,19.1,48.7116841237772,10.6,96818,130915,0.7,90.4,20.3069657615112,2.92,3.11,51.3179571663921,48.6820428336079,0
6037113303,2013,4299,2179,2120,50.6862060944406,25.3,63.4,11.3,49.684209546668,14,89167,99566,6.4,97,15.4787616990641,2.91,3.85,90.6093189964158,9.39068100358423,0
6037113321,2013,5868,2492,3376,42.4676209952284,20.8,73.5,5.9,69.0409992337677,6.6,54988,65428,12.9,96.4,68.4684684684685,2.76,2.36,70.4009433962264,29.5990566037736,0
6037113322,2013,4152,2043,2109,49.2052023121387,21.7,65.7,12.5,53.3364611060993,13.7,84135,101646,4.8,97.8,8.183776022972,2.81,4.38,81.5044858523119,18.4955141476881,0
6037113401,2013,5265,2540,2725,48.2431149097816,21.7,68.4,10,58.3874842285732,13.5,68316,76724,6.9,95.7,26.2157629960872,3.17,2.62,89.470782800441,10.529217199559,0
6037113421,2013,6571,2852,3719,43.4028306193882,34.6,61.1,4.1,69.4661297857399,7.6,43016,53409,25,90.3,72.6796763445978,3.05,3.56,59.4439117929051,40.5560882070949,0
6037106020,2013,5912,2937,2975,49.6786197564276,30.9,60.7,8.4,62.9934689382023,11,85242,93600,7.6,92.2,13.4246575342466,4.2,5.43,82.1178120617111,17.8821879382889,0
6037106111,2013,4346,2360,1986,54.3028071790152,26.9,65.2,7.7,55.0505947886976,12.1,81413,88481,8.4,93.9,12.1967654986523,3.19,2.6,56.7026194144838,43.2973805855162,0
6037113422,2013,6571,3320,3251,50.5250342413636,25.2,67.6,7.2,67.8832233264126,12.5,59694,71657,13.5,94.6,45.2660054102795,3.24,2.97,73.4412184673965,26.5587815326035,0
6037115101,2013,5252,2703,2549,51.4661081492765,22.7,61.4,15.8,38.6643915870877,6.5,111528,144930,0,96.3,6.71256454388985,3.22,1.75,93.3210784313726,6.67892156862745,0
6037115201,2013,7023,2968,4055,42.2611419621244,22.5,69.4,8,66.4580804443341,8.6,52169,64736,6.3,96.4,72.2454672245467,2.66,2.48,57.2174561730697,42.7825438269302,0
6037115202,2013,4969,2734,2235,55.0211310122761,24,70,6,57.9616726947161,18.3,52917,60264,7.3,92.4,52.8659160696008,2.81,2.69,75.7449032932567,24.2550967067433,0
6037115301,2013,3914,1806,2108,46.1420541645376,17.9,64.7,17.2,60.1861196094154,13.2,63723,78445,12,94.1,38.0093131548312,2.49,2.24,66.8481548699335,33.1518451300665,0
